Project Name,Package Name,Type Name,MethodName,LOC,CC,PC
BulletJournal,com.bulletjournal.controller.models,BankAccount,getAccountType,3,1,0
BulletJournal,com.bulletjournal.controller.models,BankAccount,setAccountType,3,1,1
BulletJournal,com.bulletjournal.controller.models,BankAccount,getNetBalance,3,1,0
BulletJournal,com.bulletjournal.controller.models,BankAccount,setNetBalance,3,1,1
BulletJournal,com.bulletjournal.controller.models,BankAccount,addOwnerAvatar,7,2,2
BulletJournal,com.bulletjournal.controller.models,BankAccount,addOwnerAvatar,9,3,2
BulletJournal,com.bulletjournal.controller.models,BankAccount,equals,6,3,1
BulletJournal,com.bulletjournal.controller.models,BankAccount,hashCode,3,1,0
BulletJournal,com.bulletjournal.controller.models,Projects,addOwnerAvatar,5,1,2
BulletJournal,com.bulletjournal.controller.models,Projects,getSettings,3,1,0
BulletJournal,com.bulletjournal.controller.models,Projects,setSettings,3,1,1
BulletJournal,com.bulletjournal.controller.models,Projects,getOwned,3,1,0
BulletJournal,com.bulletjournal.controller.models,Projects,setOwned,3,1,1
BulletJournal,com.bulletjournal.controller.models,Projects,getShared,3,1,0
BulletJournal,com.bulletjournal.controller.models,Projects,setShared,3,1,1
BulletJournal,com.bulletjournal.controller.models,Note,Note,2,1,0
BulletJournal,com.bulletjournal.controller.models,Note,Note,6,1,11
BulletJournal,com.bulletjournal.controller.models,Note,getContentType,3,1,0
BulletJournal,com.bulletjournal.controller.models,Note,getColor,3,1,0
BulletJournal,com.bulletjournal.controller.models,Note,setColor,3,1,1
BulletJournal,com.bulletjournal.controller.models,Note,getSubNotes,3,1,0
BulletJournal,com.bulletjournal.controller.models,Note,setSubNotes,3,1,1
BulletJournal,com.bulletjournal.controller.models,Note,addSubNote,3,1,1
BulletJournal,com.bulletjournal.controller.models,Note,equals,7,4,1
BulletJournal,com.bulletjournal.controller.models,Note,hashCode,3,1,0
BulletJournal,com.bulletjournal.controller.models,SlotEvent,SlotEvent,4,1,2
BulletJournal,com.bulletjournal.controller.models,SlotEvent,getEventName,3,1,0
BulletJournal,com.bulletjournal.controller.models,SlotEvent,setEventName,3,1,1
BulletJournal,com.bulletjournal.controller.models,SlotEvent,getTaskId,3,1,0
BulletJournal,com.bulletjournal.controller.models,SlotEvent,setTaskId,3,1,1
BulletJournal,com.bulletjournal.controller.models,UserPointActivity,UserPointActivity,8,1,6
BulletJournal,com.bulletjournal.controller.models,UserPointActivity,getId,3,1,0
BulletJournal,com.bulletjournal.controller.models,UserPointActivity,setId,3,1,1
BulletJournal,com.bulletjournal.controller.models,UserPointActivity,getUsername,3,1,0
BulletJournal,com.bulletjournal.controller.models,UserPointActivity,setUsername,3,1,1
BulletJournal,com.bulletjournal.controller.models,UserPointActivity,getDescription,3,1,0
BulletJournal,com.bulletjournal.controller.models,UserPointActivity,setDescription,3,1,1
BulletJournal,com.bulletjournal.controller.models,UserPointActivity,getPointChange,3,1,0
BulletJournal,com.bulletjournal.controller.models,UserPointActivity,setPointChange,3,1,1
BulletJournal,com.bulletjournal.controller.models,UserPointActivity,getCreatedAt,3,1,0
BulletJournal,com.bulletjournal.controller.models,UserPointActivity,setCreatedAt,3,1,1
BulletJournal,com.bulletjournal.controller.models,UserPointActivity,getUpdatedAt,3,1,0
BulletJournal,com.bulletjournal.controller.models,UserPointActivity,setUpdatedAt,3,1,1
BulletJournal,com.bulletjournal.controller.models,UserPointActivity,equals,6,3,1
BulletJournal,com.bulletjournal.controller.models,UserPointActivity,hashCode,3,1,0
BulletJournal,com.bulletjournal.controller.models,ProjectsWithOwner,ProjectsWithOwner,2,1,0
BulletJournal,com.bulletjournal.controller.models,ProjectsWithOwner,ProjectsWithOwner,4,1,2
BulletJournal,com.bulletjournal.controller.models,ProjectsWithOwner,addOwnerAvatar,4,1,2
BulletJournal,com.bulletjournal.controller.models,ProjectsWithOwner,addOwnerAvatar,5,1,2
BulletJournal,com.bulletjournal.controller.models,ProjectsWithOwner,getOwner,3,1,0
BulletJournal,com.bulletjournal.controller.models,ProjectsWithOwner,setOwner,3,1,1
BulletJournal,com.bulletjournal.controller.models,ProjectsWithOwner,getProjects,3,1,0
BulletJournal,com.bulletjournal.controller.models,ProjectsWithOwner,setProjects,3,1,1
BulletJournal,com.bulletjournal.controller.models,ProjectsWithOwner,equals,6,3,1
BulletJournal,com.bulletjournal.controller.models,ProjectsWithOwner,hashCode,3,1,0
BulletJournal,com.bulletjournal.controller.models,ProjectsWithOwner,toString,7,1,0
BulletJournal,com.bulletjournal.controller.models,RecurringSpan,RecurringSpan,2,1,0
BulletJournal,com.bulletjournal.controller.models,RecurringSpan,RecurringSpan,4,1,2
BulletJournal,com.bulletjournal.controller.models,RecurringSpan,getDuration,3,1,0
BulletJournal,com.bulletjournal.controller.models,RecurringSpan,setDuration,3,1,1
BulletJournal,com.bulletjournal.controller.models,RecurringSpan,getRecurrenceRule,3,1,0
BulletJournal,com.bulletjournal.controller.models,RecurringSpan,setRecurrenceRule,3,1,1
BulletJournal,com.bulletjournal.controller.models,Task,Task,2,1,0
BulletJournal,com.bulletjournal.controller.models,Task,Task,3,1,18
BulletJournal,com.bulletjournal.controller.models,Task,Task,17,2,19
BulletJournal,com.bulletjournal.controller.models,Task,getContentType,3,1,0
BulletJournal,com.bulletjournal.controller.models,Task,getDueDate,3,1,0
BulletJournal,com.bulletjournal.controller.models,Task,setDueDate,3,1,1
BulletJournal,com.bulletjournal.controller.models,Task,getDueTime,3,1,0
BulletJournal,com.bulletjournal.controller.models,Task,setDueTime,3,1,1
BulletJournal,com.bulletjournal.controller.models,Task,getTimezone,3,1,0
BulletJournal,com.bulletjournal.controller.models,Task,setTimezone,3,1,1
BulletJournal,com.bulletjournal.controller.models,Task,getDuration,3,1,0
BulletJournal,com.bulletjournal.controller.models,Task,setDuration,3,1,1
BulletJournal,com.bulletjournal.controller.models,Task,getReminderSetting,3,1,0
BulletJournal,com.bulletjournal.controller.models,Task,setReminderSetting,3,1,1
BulletJournal,com.bulletjournal.controller.models,Task,hasReminderSetting,3,1,0
BulletJournal,com.bulletjournal.controller.models,Task,getSubTasks,3,1,0
BulletJournal,com.bulletjournal.controller.models,Task,setSubTasks,3,1,1
BulletJournal,com.bulletjournal.controller.models,Task,addSubTask,3,1,1
BulletJournal,com.bulletjournal.controller.models,Task,getRecurrenceRule,3,1,0
BulletJournal,com.bulletjournal.controller.models,Task,setRecurrenceRule,3,1,1
BulletJournal,com.bulletjournal.controller.models,Task,getAssignees,3,1,0
BulletJournal,com.bulletjournal.controller.models,Task,setAssignees,3,1,1
BulletJournal,com.bulletjournal.controller.models,Task,getStatus,3,1,0
BulletJournal,com.bulletjournal.controller.models,Task,setStatus,3,1,1
BulletJournal,com.bulletjournal.controller.models,Task,getStartTime,3,1,0
BulletJournal,com.bulletjournal.controller.models,Task,setStartTime,3,1,1
BulletJournal,com.bulletjournal.controller.models,Task,getEndTime,3,1,0
BulletJournal,com.bulletjournal.controller.models,Task,setEndTime,3,1,1
BulletJournal,com.bulletjournal.controller.models,Task,getReminderDateTime,3,1,0
BulletJournal,com.bulletjournal.controller.models,Task,setReminderDateTime,3,1,1
BulletJournal,com.bulletjournal.controller.models,Task,equals,7,4,1
BulletJournal,com.bulletjournal.controller.models,Task,hashCode,3,1,0
BulletJournal,com.bulletjournal.controller.models,Task,clone,15,2,1
BulletJournal,com.bulletjournal.controller.models,Task,getView,22,4,1
BulletJournal,com.bulletjournal.controller.models,BookingLink,getRecurrences,3,1,0
BulletJournal,com.bulletjournal.controller.models,BookingLink,setRecurrences,3,1,1
BulletJournal,com.bulletjournal.controller.models,BookingLink,getLocation,3,1,0
BulletJournal,com.bulletjournal.controller.models,BookingLink,setLocation,3,1,1
BulletJournal,com.bulletjournal.controller.models,BookingLink,getNote,3,1,0
BulletJournal,com.bulletjournal.controller.models,BookingLink,setNote,3,1,1
BulletJournal,com.bulletjournal.controller.models,BookingLink,BookingLink,2,1,0
BulletJournal,com.bulletjournal.controller.models,BookingLink,BookingLink,18,1,16
BulletJournal,com.bulletjournal.controller.models,BookingLink,getOwner,3,1,0
BulletJournal,com.bulletjournal.controller.models,BookingLink,setOwner,3,1,1
BulletJournal,com.bulletjournal.controller.models,BookingLink,getOwnerName,3,1,0
BulletJournal,com.bulletjournal.controller.models,BookingLink,setOwnerName,3,1,1
BulletJournal,com.bulletjournal.controller.models,BookingLink,getSlotSpan,3,1,0
BulletJournal,com.bulletjournal.controller.models,BookingLink,setSlotSpan,3,1,1
BulletJournal,com.bulletjournal.controller.models,BookingLink,getTimezone,3,1,0
BulletJournal,com.bulletjournal.controller.models,BookingLink,setTimezone,3,1,1
BulletJournal,com.bulletjournal.controller.models,BookingLink,getId,3,1,0
BulletJournal,com.bulletjournal.controller.models,BookingLink,getStartDate,3,1,0
BulletJournal,com.bulletjournal.controller.models,BookingLink,getEndDate,3,1,0
BulletJournal,com.bulletjournal.controller.models,BookingLink,isIncludeTaskWithoutDuration,3,1,0
BulletJournal,com.bulletjournal.controller.models,BookingLink,isExpireOnBooking,3,1,0
BulletJournal,com.bulletjournal.controller.models,BookingLink,getSlots,3,1,0
BulletJournal,com.bulletjournal.controller.models,BookingLink,setSlots,3,1,1
BulletJournal,com.bulletjournal.controller.models,BookingLink,setId,3,1,1
BulletJournal,com.bulletjournal.controller.models,BookingLink,setStartDate,3,1,1
BulletJournal,com.bulletjournal.controller.models,BookingLink,setEndDate,3,1,1
BulletJournal,com.bulletjournal.controller.models,BookingLink,setIncludeTaskWithoutDuration,3,1,1
BulletJournal,com.bulletjournal.controller.models,BookingLink,setExpireOnBooking,3,1,1
BulletJournal,com.bulletjournal.controller.models,BookingLink,getBeforeEventBuffer,3,1,0
BulletJournal,com.bulletjournal.controller.models,BookingLink,setBeforeEventBuffer,3,1,1
BulletJournal,com.bulletjournal.controller.models,BookingLink,getAfterEventBuffer,3,1,0
BulletJournal,com.bulletjournal.controller.models,BookingLink,setAfterEventBuffer,3,1,1
BulletJournal,com.bulletjournal.controller.models,BookingLink,getBookings,3,1,0
BulletJournal,com.bulletjournal.controller.models,BookingLink,setBookings,3,1,1
BulletJournal,com.bulletjournal.controller.models,BookingLink,getProject,3,1,0
BulletJournal,com.bulletjournal.controller.models,BookingLink,setProject,3,1,1
BulletJournal,com.bulletjournal.controller.models,BookingLink,isRemoved,3,1,0
BulletJournal,com.bulletjournal.controller.models,BookingLink,setRemoved,3,1,1
BulletJournal,com.bulletjournal.controller.models,Project,Project,2,1,0
BulletJournal,com.bulletjournal.controller.models,Project,Project,3,1,1
BulletJournal,com.bulletjournal.controller.models,Project,Project,10,1,8
BulletJournal,com.bulletjournal.controller.models,Project,Project,9,1,7
BulletJournal,com.bulletjournal.controller.models,Project,addOwnerAvatar,4,1,2
BulletJournal,com.bulletjournal.controller.models,Project,addOwnerAvatar,8,2,2
BulletJournal,com.bulletjournal.controller.models,Project,getId,3,1,0
BulletJournal,com.bulletjournal.controller.models,Project,setId,3,1,1
BulletJournal,com.bulletjournal.controller.models,Project,getName,3,1,0
BulletJournal,com.bulletjournal.controller.models,Project,setName,3,1,1
BulletJournal,com.bulletjournal.controller.models,Project,getOwner,3,1,0
BulletJournal,com.bulletjournal.controller.models,Project,setOwner,3,1,1
BulletJournal,com.bulletjournal.controller.models,Project,getProjectType,3,1,0
BulletJournal,com.bulletjournal.controller.models,Project,setProjectType,3,1,1
BulletJournal,com.bulletjournal.controller.models,Project,getGroup,3,1,0
BulletJournal,com.bulletjournal.controller.models,Project,setGroup,3,1,1
BulletJournal,com.bulletjournal.controller.models,Project,getSubProjects,3,1,0
BulletJournal,com.bulletjournal.controller.models,Project,setSubProjects,3,1,1
BulletJournal,com.bulletjournal.controller.models,Project,addSubProject,3,1,1
BulletJournal,com.bulletjournal.controller.models,Project,getDescription,3,1,0
BulletJournal,com.bulletjournal.controller.models,Project,setDescription,3,1,1
BulletJournal,com.bulletjournal.controller.models,Project,isShared,3,1,0
BulletJournal,com.bulletjournal.controller.models,Project,setShared,3,1,1
BulletJournal,com.bulletjournal.controller.models,Project,clone,9,1,1
BulletJournal,com.bulletjournal.controller.models,Project,equals,6,3,1
BulletJournal,com.bulletjournal.controller.models,Project,hashCode,3,1,0
BulletJournal,com.bulletjournal.controller.models,Project,toString,3,1,0
BulletJournal,com.bulletjournal.controller.models,GroupsWithOwner,GroupsWithOwner,2,1,0
BulletJournal,com.bulletjournal.controller.models,GroupsWithOwner,GroupsWithOwner,4,1,2
BulletJournal,com.bulletjournal.controller.models,GroupsWithOwner,addOwnerAvatar,4,1,2
BulletJournal,com.bulletjournal.controller.models,GroupsWithOwner,addOwnerAvatar,5,1,2
BulletJournal,com.bulletjournal.controller.models,GroupsWithOwner,getOwner,3,1,0
BulletJournal,com.bulletjournal.controller.models,GroupsWithOwner,setOwner,3,1,1
BulletJournal,com.bulletjournal.controller.models,GroupsWithOwner,getGroups,3,1,0
BulletJournal,com.bulletjournal.controller.models,GroupsWithOwner,setGroups,3,1,1
BulletJournal,com.bulletjournal.controller.models,GroupsWithOwner,equals,6,3,1
BulletJournal,com.bulletjournal.controller.models,GroupsWithOwner,hashCode,3,1,0
BulletJournal,com.bulletjournal.controller.models,SampleTask,SampleTask,2,1,0
BulletJournal,com.bulletjournal.controller.models,SampleTask,SampleTask,3,1,18
BulletJournal,com.bulletjournal.controller.models,SampleTask,getContentType,3,1,0
BulletJournal,com.bulletjournal.controller.models,Error,getMessage,3,1,0
BulletJournal,com.bulletjournal.controller.models,Error,setMessage,3,1,1
BulletJournal,com.bulletjournal.controller.models,SystemUpdates,getOwnedProjectsEtag,3,1,0
BulletJournal,com.bulletjournal.controller.models,SystemUpdates,setOwnedProjectsEtag,3,1,1
BulletJournal,com.bulletjournal.controller.models,SystemUpdates,getSharedProjectsEtag,3,1,0
BulletJournal,com.bulletjournal.controller.models,SystemUpdates,setSharedProjectsEtag,3,1,1
BulletJournal,com.bulletjournal.controller.models,SystemUpdates,getGroupsEtag,3,1,0
BulletJournal,com.bulletjournal.controller.models,SystemUpdates,setGroupsEtag,3,1,1
BulletJournal,com.bulletjournal.controller.models,SystemUpdates,getNotificationsEtag,3,1,0
BulletJournal,com.bulletjournal.controller.models,SystemUpdates,setNotificationsEtag,3,1,1
BulletJournal,com.bulletjournal.controller.models,SystemUpdates,getReminders,3,1,0
BulletJournal,com.bulletjournal.controller.models,SystemUpdates,setReminders,3,1,1
BulletJournal,com.bulletjournal.controller.models,SystemUpdates,getRemindingTaskEtag,3,1,0
BulletJournal,com.bulletjournal.controller.models,SystemUpdates,setRemindingTaskEtag,3,1,1
BulletJournal,com.bulletjournal.controller.models,SystemUpdates,getTasksEtag,3,1,0
BulletJournal,com.bulletjournal.controller.models,SystemUpdates,setTasksEtag,3,1,1
BulletJournal,com.bulletjournal.controller.models,SystemUpdates,getNotesEtag,3,1,0
BulletJournal,com.bulletjournal.controller.models,SystemUpdates,setNotesEtag,3,1,1
BulletJournal,com.bulletjournal.controller.models,ProjectSetting,ProjectSetting,2,1,0
BulletJournal,com.bulletjournal.controller.models,ProjectSetting,ProjectSetting,6,1,4
BulletJournal,com.bulletjournal.controller.models,ProjectSetting,isAllowEditContents,3,1,0
BulletJournal,com.bulletjournal.controller.models,ProjectSetting,setAllowEditContents,3,1,1
BulletJournal,com.bulletjournal.controller.models,ProjectSetting,isAllowEditProjItems,3,1,0
BulletJournal,com.bulletjournal.controller.models,ProjectSetting,setAllowEditProjItems,3,1,1
BulletJournal,com.bulletjournal.controller.models,ProjectSetting,getColor,3,1,0
BulletJournal,com.bulletjournal.controller.models,ProjectSetting,setColor,3,1,1
BulletJournal,com.bulletjournal.controller.models,ProjectSetting,isAutoDelete,3,1,0
BulletJournal,com.bulletjournal.controller.models,ProjectSetting,setAutoDelete,3,1,1
BulletJournal,com.bulletjournal.controller.models,SearchResultItem,SearchResultItem,2,1,0
BulletJournal,com.bulletjournal.controller.models,SearchResultItem,getId,3,1,0
BulletJournal,com.bulletjournal.controller.models,SearchResultItem,setId,3,1,1
BulletJournal,com.bulletjournal.controller.models,SearchResultItem,getType,3,1,0
BulletJournal,com.bulletjournal.controller.models,SearchResultItem,setType,3,1,1
BulletJournal,com.bulletjournal.controller.models,SearchResultItem,getName,3,1,0
BulletJournal,com.bulletjournal.controller.models,SearchResultItem,setName,3,1,1
